,CVX_close,XOM_close,spread,z_score,signal,position,cvx_returns,xom_returns,spread_returns,transaction_costs,net_returns,cum_returns,portfolio_value
2025-11-22 10:50:10.763715,116.88636814674534,109.02914791540633,9.479476358619294,1.7525315664460066,0,-1,-0.017403526119898927,-0.017949777825783997,-0.0002791750789651673,0.0,-0.0002791750789651673,1.0576897461195132,105768.97461195131
2025-11-22 11:05:10.763715,118.88088109206639,110.95080686159608,9.580922922762824,1.7758043061597606,0,-1,0.01706369166006616,0.017625185401620502,0.0002992467593582217,0.0,0.0002992467593582217,1.058006256348446,105800.6256348446
2025-11-22 11:20:10.763715,119.43093538965817,112.2874231398476,8.814248595897254,1.258232378514838,0,-1,0.0046269365817181995,0.012046927066685198,0.007240742993608157,0.0,0.007240742993608157,1.0656670077362946,106566.70077362946
2025-11-22 11:35:10.763715,120.11360023915005,113.35490616202573,8.445313615060215,1.0071001894095237,0,-1,0.005715980095647666,0.00950670157287914,0.0036492702674247694,0.0,0.0036492702674247694,1.0695559146626021,106955.59146626022
2025-11-22 11:50:10.763715,121.37068775125104,114.43979100684614,8.63365839773428,1.1096810932915917,0,-1,0.010465821602200664,0.009570691569976697,-0.0010375333559090316,0.0,-0.0010375333559090316,1.06844621472513,106844.621472513
2025-11-22 12:05:10.763715,121.65349501957357,114.43021261493911,8.925901540066036,1.276623207640369,0,-1,0.002330111772145038,-8.369808982311433e-05,-0.002412564509311058,0.0,-0.002412564509311058,1.0658685193073762,106586.85193073763
2025-11-22 12:20:10.763715,119.9167093098195,112.91172568425183,8.685009034692087,1.1024567789776607,0,-1,-0.014276496614212597,-0.013269982603257291,0.0012039594739221404,0.0,0.0012039594739221404,1.0671517818091518,106715.17818091519
2025-11-22 12:35:10.763715,119.88115884752543,113.05149164122443,8.511772207758469,0.9780794353635435,0,-1,-0.0002964596218382187,0.0012378338576051195,0.0015158756196466817,0.0,0.0015158756196466817,1.0687694511776589,106876.94511776589
2025-11-22 12:50:10.763715,117.92336689233444,111.92018322813762,7.668455809119479,0.4325472000698512,0,-1,-0.016331106355762404,-0.010007018896107,0.006472982943389851,0.0,0.006472982943389851,1.075687577605548,107568.75776055478
2025-11-22 13:05:10.763715,119.24229359449537,113.58060527428965,7.3516660589052805,0.22558820932773618,0,-1,0.011184608588772127,0.01483576954808452,0.0034304179881669925,0.0,0.0034304179881669925,1.0793776356214138,107937.76356214138
2025-11-22 13:20:10.763715,119.39346264331566,113.34167200719112,7.7382132616825885,0.4600962486614535,0,-1,0.0012677469064321656,-0.002103644953480588,-0.0033400915060105662,0.0,-0.0033400915060105662,1.075772415548897,107577.2415548897
2025-11-22 13:35:10.763715,118.28070151296394,111.95807208447451,7.988465325679471,0.6084081194984098,0,-1,-0.009320117749462176,-0.012207336438700422,-0.0027055844500087634,0.0,-0.0027055844500087634,1.0728618224296396,107286.18224296396
2025-11-22 13:50:10.763715,117.93408725474328,111.43078738207912,8.161290245463363,0.7056917608454736,0,-1,-0.0029304379648329437,-0.004709662220670818,-0.0017091486976868412,0.0,-0.0017091486976868412,1.071028142043036,107102.8142043036
2025-11-22 14:05:10.763715,118.52360842383757,112.1343413690183,8.057725681181921,0.6265890769388892,0,-1,0.004998734316914666,0.006313820475187137,0.0012211421612014581,0.0,0.0012211421612014581,1.072336019663118,107233.60196631179
2025-11-22 14:20:10.763715,117.54091857008966,111.2012653407041,7.994228519657881,0.5728014425368759,0,-1,-0.008291089571234145,-0.0083210550570193,9.384436515635398e-05,0.0,9.384436515635398e-05,1.0724366523561175,107243.66523561176
2025-11-22 14:35:10.763715,115.83130369806211,109.84919325915696,7.616568106864989,0.32281397983929505,0,-1,-0.014544848660580256,-0.012158783242300242,0.002566977229407791,0.0,0.002566977229407791,1.075189572822698,107518.9572822698
2025-11-22 14:50:10.763715,116.49961785659201,110.26248636812726,7.877738587940925,0.4790312172321365,0,-1,0.0057697197319992455,0.0037623681768446104,-0.0020633322258712962,0.0,-0.0020633322258712962,1.072971099528172,107297.1099528172
2025-11-22 15:05:10.763715,117.01871496872309,110.67945840000088,7.98606783879444,0.5381823756857035,0,-1,0.004455783818708037,0.0037816309572551443,-0.0007304201450996453,0.0,-0.0007304201450996453,1.072187379821967,107218.7379821967
2025-11-22 15:20:10.763715,116.38498876957972,109.85201192768123,8.16747644912293,0.6478120651088176,0,-1,-0.00541559697790861,-0.007476061812023094,-0.0019492277262918075,0.0,-0.0019492277262918075,1.070097442453438,107009.7442453438
2025-11-22 15:35:10.763715,115.29629506416549,109.08948833592721,7.829960666964254,0.4248795293056265,0,-1,-0.009354245052767385,-0.006941371199063795,0.002516155243815389,0.0,0.002516155243815389,1.0727899737446605,107278.99737446604
2025-11-22 15:50:10.763715,114.50831571124381,109.48081061410161,6.656481561088697,-0.3176566303576172,0,-1,-0.006834385723176517,0.0035871676010559295,0.010368179481258736,0.0,0.010368179481258736,1.0839128527381399,108391.28527381399
2025-11-22 16:05:10.763715,112.80719306622746,107.13910354094283,7.262223484081261,0.06952888195510734,0,-1,-0.014855887403898982,-0.02138920108486264,-0.006215061514630391,0.0,-0.006215061514630391,1.077176267681874,107717.62676818739
2025-11-22 16:20:10.763715,110.40019199875363,104.91138764162386,7.049791897407985,-0.0660441272994385,0,-1,-0.021337301301883382,-0.02079274350534077,0.0008539352079911314,0.0,0.0008539352079911314,1.0780961064220598,107809.61064220598
2025-11-22 16:35:10.763715,108.87364739147313,103.79724233815186,6.620815108772774,-0.3422162094637124,0,-1,-0.013827372757628242,-0.010619870049549895,0.003365516868403343,0.0,0.003365516868403343,1.081724457053983,108172.4457053983
2025-11-22 16:50:10.763715,108.90169610071013,103.47579245582708,6.9655308138203935,-0.12798925903448768,0,-1,0.0002576262475724178,-0.0030969019511863927,-0.003308449069810684,0.0,-0.003308449069810684,1.0781456267802514,107814.56267802513
2025-11-22 17:05:10.763715,109.14509497186724,103.96988703951169,6.722186786426306,-0.28390629854787996,0,-1,0.0022350328771005845,0.004774977528155144,0.002468897259592916,0.0,0.002468897259592916,1.0808074575636513,108080.74575636513
2025-11-22 17:20:10.763715,111.87668769882445,106.30705509124903,7.151386430220242,-0.013424749246596675,0,-1,0.025027168904487196,0.022479278551578608,-0.002882361896201148,0.0,-0.002882361896201148,1.0776921793308398,107769.21793308399
2025-11-22 17:35:10.763715,113.45881272769249,107.69428806197175,7.366919273235908,0.12326863547210783,0,-1,0.014141686363893458,0.013049302979298849,-0.001286545332290735,0.0,-0.001286545332290735,1.0763056794878754,107630.56794878753
2025-11-22 17:50:10.763715,113.50818793583281,107.44697490405706,7.659927840875042,0.3026481359692585,0,-1,0.0004351817805359204,-0.002296437093974535,-0.0026974499461289883,0.0,-0.0026974499461289883,1.0734023987907224,107340.23987907224
2025-11-22 18:05:10.763715,112.73462512054802,107.42707293475644,6.905970871402232,-0.18334347710732155,0,-1,-0.0068150397724796585,-0.0001852259620933605,0.006632569806903583,0.0,0.006632569806903583,1.0805218151315996,108052.18151315996
2025-11-22 18:20:10.763715,111.79347953864747,105.83426000531719,7.533938588302732,0.20898072104323392,0,-1,-0.008348327595839922,-0.014826922915479712,-0.006257983978468789,0.0,-0.006257983978468789,1.07375992692412,107375.99269241201
2025-11-22 18:35:10.763715,111.84369365188289,105.81545524142066,7.602677667380334,0.2433966054561632,0,-1,0.0004491685332868034,-0.00017768125270190005,-0.0006242060479937763,0.0,-0.0006242060479937763,1.0730896794836406,107308.96794836406
2025-11-22 18:50:10.763715,111.16879524276847,105.36881389314208,7.367774983077794,0.08610850961698131,0,-1,-0.006034300076096066,-0.004220946243245538,0.0018761577347148131,0.0,0.0018761577347148131,1.0751029649858466,107510.29649858466
2025-11-22 19:05:10.763715,111.68286594083142,105.89070606851682,7.367718794181698,0.07885909968351563,0,-1,0.004624235577441738,0.004953004177346232,0.00025507233125733435,0.0,0.00025507233125733435,1.0753771940054673,107537.71940054673
2025-11-22 19:20:10.763715,109.50981810985552,104.59534243089605,6.470760749399091,-0.5176030878423281,0,0,-0.019457307194526763,-0.01223302483961719,0.007406298814550606,0.001,0.006406298814550606,1.0822663816486193,108226.63816486193
2025-11-22 19:35:10.763715,110.49404757446185,105.42388474551838,6.638775867383444,-0.42162029825147146,0,0,0.00898759108173297,0.007921407353006504,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-22 19:50:10.763715,112.30183544759524,107.88655998818723,6.020530901079653,-0.8378398017319051,0,0,0.01636095258357817,0.023359746689409766,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-22 20:05:10.763715,111.47818342012562,107.72146871281146,5.359513738583999,-1.269064387150461,0,0,-0.007334270398937304,-0.0015302302288056069,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-22 20:20:10.763715,111.38866181568567,108.38336070840802,4.617948498972055,-1.7224051503204598,0,0,-0.000803041471375332,0.006144476152299738,-0.0,0.0,-0.0,1.0822663816486193,108226.63816486193
2025-11-22 20:35:10.763715,113.10562469383615,109.52214191660845,5.213074213959203,-1.3219857062123954,0,0,0.015414161999643516,0.010506974509345346,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-22 20:50:10.763715,112.22405570643465,108.87587055144824,4.968160652291971,-1.4573918191049147,0,0,-0.007794209967787236,-0.0059008283973507325,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-22 21:05:10.763715,113.40995943336806,109.25338508418834,5.782166924813268,-0.9232236750088141,0,0,0.010567286304779433,0.003467384745839519,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-22 21:20:10.763715,113.19108453897366,109.2849514181896,5.532195375212012,-1.0757294509049429,0,0,-0.0019299442084977914,0.00028892774330913085,-0.0,0.0,-0.0,1.0822663816486193,108226.63816486193
2025-11-22 21:35:10.763715,112.53150784497191,109.45613175437848,4.703985355197688,-1.575610595635172,0,0,-0.005827108174536799,0.0015663669514187628,-0.0,0.0,-0.0,1.0822663816486193,108226.63816486193
2025-11-22 21:50:10.763715,110.85737675420454,108.2051215050338,4.262250601063641,-1.815956964320039,0,0,-0.014876998654223428,-0.011429329990867654,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-22 22:05:10.763715,111.62024052781686,108.2557357469601,4.975253227363922,-1.3575857329235859,0,0,0.006881488593255769,0.0004677619804154265,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-22 22:20:10.763715,112.38489948009048,109.07833850448871,4.929549014816331,-1.3665042024262897,0,0,0.006850540266333249,0.007598699060633596,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-22 22:35:10.763715,114.46365988350802,111.48984160628255,4.632687324020452,-1.5255795612190102,0,0,0.01849679461417142,0.02210799261206753,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-22 22:50:10.763715,116.16203903520729,113.11698429749293,4.7281342112735985,-1.4520381594956946,0,0,0.014837714899451404,0.014594537652645512,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-22 23:05:10.763715,120.01639310695414,116.84172945674824,4.913163997657023,-1.32773342403148,0,0,0.033180840348185026,0.03292825725851545,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-22 23:20:10.763715,119.36492367282149,115.51611752418853,5.567582577103636,-0.9393954345400982,0,0,-0.005428170412954181,-0.011345363841523848,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-22 23:35:10.763715,121.56442843982057,117.04926042239352,6.256756239882762,-0.5394739500632809,0,0,0.01842672620499397,0.01327211242088322,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-22 23:50:10.763715,121.68353997135013,117.38334190276345,6.046757124428723,-0.6745300304206182,0,0,0.000979822247825668,0.002854195568296136,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-23 00:05:10.763715,124.74730525723459,121.31519178393368,5.237174935914226,-1.1747445991776477,0,0,0.025178140663937087,0.03349580798634322,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-23 00:20:10.763715,123.18816373650961,119.86517569231425,5.106474565297546,-1.253437559861154,0,0,-0.012498398402353894,-0.011952469186233161,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-23 00:35:10.763715,121.93842119284989,118.3766804759873,5.323079761521257,-1.119181029456028,0,0,-0.010144988818348022,-0.012418078960212964,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-23 00:50:10.763715,120.48709432200145,117.3288713489241,4.90397155583571,-1.379612486782343,0,0,-0.011902129424433916,-0.008851482596487825,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-23 01:05:10.763715,116.57303322134756,113.66123733189232,4.602973360996913,-1.5699274942575614,0,0,-0.032485314071842186,-0.03125943320569924,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-23 01:20:10.763715,115.97769578223951,112.77967049812338,4.876085830275628,-1.3988116462826197,0,0,-0.0051069910652288275,-0.007756090418009065,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-23 01:35:10.763715,114.80902236250637,111.51388438917937,4.95436475521042,-1.3582230555087826,0,0,-0.010076708386476674,-0.011223530830984929,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-23 01:50:10.763715,115.131753978082,111.77691041813635,5.017983933701217,-1.3281857949790081,0,0,0.002811030082257915,0.002358684126176014,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-23 02:05:10.763715,115.36174952263386,112.36262375070953,4.670981035787392,-1.5382697799384073,0,0,0.0019976725499695203,0.005240020773361387,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-23 02:20:10.763715,118.37339991949511,115.58126964748546,4.511876105756315,-1.6201499006887368,0,0,0.02610614358158969,0.02864516499647518,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-23 02:35:10.763715,119.5704531298088,117.25256382660865,4.0625024983305025,-1.86718581409697,0,0,0.010112518615903454,0.014459905002086604,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-23 02:50:10.763715,119.15780977249901,116.25391468119217,4.633649281059917,-1.5141576515400164,0,0,-0.0034510478676685885,-0.008517077263174078,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-23 03:05:10.763715,118.27215519423444,114.70923078186783,5.26969508836855,-1.123685777078298,0,0,-0.007432618809925184,-0.01328715599436281,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-23 03:20:10.763715,118.20218882309962,115.57033273719122,4.351439188219672,-1.6384409831165807,0,0,-0.0005915709493914401,0.00750682355250798,-0.0,0.0,-0.0,1.0822663816486193,108226.63816486193
2025-11-23 03:35:10.763715,115.67480474838001,113.31548009668069,4.045357565073772,-1.7717288945600334,0,0,-0.021381872026939086,-0.01951065283889164,0.0,0.0,0.0,1.0822663816486193,108226.63816486193
2025-11-23 03:50:10.763715,118.03468691510227,116.48327138835856,3.2845823389986464,-2.140543340522885,1,1,0.020401004106776366,0.02795550342261377,0.0,0.001,-0.001,1.0811841152669708,108118.41152669708
2025-11-23 04:05:10.763715,119.82731718519997,118.57424106426302,3.017354690309574,-2.213962841343042,0,1,0.015187317533083,0.01795081517699737,-0.002496405582136964,0.0,-0.002496405582136964,1.0784850412063005,107848.50412063005
2025-11-23 04:20:10.763715,119.14771985180046,117.75446323289793,3.1453376279404353,-2.078740053966513,0,1,-0.005671472493614771,-0.006913624949290598,0.0011392839049245498,0.0,0.0011392839049245498,1.0797137418554485,107971.37418554486
2025-11-23 04:35:10.763715,115.73173055274438,114.778549864288,2.660982770356128,-2.2594213036246784,0,1,-0.02867020286502331,-0.025272191702187086,-0.003774038753829454,0.0,-0.003774038753829454,1.075638860350644,107563.8860350644
2025-11-23 04:50:10.763715,117.68434739930605,117.14502582450679,2.2823347007173,-2.36520352556792,0,1,0.01687192300016438,0.020617754476048633,-0.003439057744556176,0.0,-0.003439057744556176,1.0719396761976094,107193.96761976094
2025-11-23 05:05:10.763715,117.18261119082307,116.95562700435838,1.9671792274727835,-2.423834740588002,0,1,-0.004263406473084985,-0.0016167892645493342,-0.002670673585578707,0.0,-0.002670673585578707,1.0690768752190547,106907.68752190546
2025-11-23 05:20:10.763715,119.57606359577765,119.15937123287337,2.189677145426643,-2.2290106920531527,0,1,0.0204249792749287,0.018842566920126647,0.0018627728842962495,0.0,0.0018627728842962495,1.0710683226334408,107106.83226334407
2025-11-23 05:35:10.763715,117.12780292212257,116.35495039503567,2.504110037823324,-2.0119657061532674,0,1,-0.020474504679559802,-0.02353504226165315,0.0027103572198255432,0.0,0.0027103572198255432,1.0739713003946167,107397.13003946167
2025-11-23 05:50:10.763715,115.95901497608003,115.3250670613178,2.3498816833576655,-2.018920534340528,0,1,-0.009978740460278801,-0.008851220598877219,-0.0012592181010464415,0.0,-0.0012592181010464415,1.0726189362931555,107261.89362931556
2025-11-23 06:05:10.763715,116.24699038147916,115.34567235891868,2.6175583795400996,-1.8417195557085906,0,1,0.0024834240395932294,0.00017867145561623055,0.002307411055304945,0.0,0.002307411055304945,1.0750939090848879,107509.39090848879
2025-11-23 06:20:10.763715,116.22843445115032,115.43852940522406,2.5075270326370998,-1.840531479171415,0,1,-0.00015962503861777222,0.0008050327715498629,-0.0009526796431244379,0.0,-0.0009526796431244379,1.0740696890032557,107406.96890032558
2025-11-23 06:35:10.763715,115.53754492350403,114.67329740872523,2.5704835343528885,-1.7647198064609213,0,1,-0.0059442384379414515,-0.006628913244490775,0.0005860425111155537,0.0,0.0005860425111155537,1.0746991395009122,107469.91395009123
2025-11-23 06:50:10.763715,117.57793710628151,115.76125715281889,3.5391038401789956,-1.3077213677794286,0,1,0.01765999255158479,0.009487472399227093,0.008313685249272795,0.0,0.008313685249272795,1.0836338498843872,108363.38498843872
2025-11-23 07:05:10.763715,116.63163598386105,113.93357872359735,4.3932869279368845,-0.9139424007792145,0,1,-0.008048288188328034,-0.01578834295837661,0.007505138359221434,0.0,0.007505138359221434,1.0917666718585053,109176.66718585053
2025-11-23 07:20:10.763715,115.8419956518553,113.70188093020812,3.8318969335510786,-1.1387657257409678,0,1,-0.006770378597064419,-0.0020336216590837175,-0.004767015407941213,0.0,-0.004767015407941213,1.0865622033118791,108656.22033118791
2025-11-23 07:35:10.763715,116.5715083211456,113.91862503416452,4.347890457140792,-0.8929398310538587,0,1,0.006297480159809465,0.0019062490627523854,0.004419594376797391,0.0,0.004419594376797391,1.0913643675156768,109136.43675156767
2025-11-23 07:50:10.763715,117.90901226521005,114.81256860653623,4.804751909007507,-0.6751758750825355,0,1,0.011473677945212257,0.00784721174525771,0.0037432256865616263,0.0,0.0037432256865616263,1.0954495906495596,109544.95906495595
2025-11-23 08:05:10.763715,118.57454598651795,116.05627278562491,4.245086656152438,-0.9065062924303418,0,1,0.005644468633245081,0.010832474128776415,-0.005026827976812694,0.0,-0.005026827976812694,1.0899429540000944,108994.29540000945
2025-11-23 08:20:10.763715,117.23438707039108,114.1262797372085,4.8062042194486025,-0.639784476414673,0,1,-0.011302247923253628,-0.016629803819233624,0.005080119300748122,0.0,0.005080119300748122,1.0954799942374247,109547.99942374247
2025-11-23 08:35:10.763715,115.60678612084922,111.54117885010746,5.725240169772093,-0.2094860219485944,0,1,-0.013883306683427299,-0.022651232416000977,0.008430895669697118,0.0,0.008430895669697118,1.1047158717770806,110471.58717770806
2025-11-23 08:50:10.763715,117.12458629078772,113.71086925402648,5.105632986877964,-0.47751228039197513,0,1,0.013128988538370745,0.019451922835016067,-0.006033507096581615,0.0,-0.006033507096581615,1.0980505607250073,109805.05607250072
2025-11-23 09:05:10.763715,117.26154815727823,114.29052851925886,4.671560399140645,-0.6630888391188913,0,1,0.0011693690524590128,0.005097659256631193,-0.0038524415974282907,0.0,-0.0038524415974282907,1.0938203850687909,109382.0385068791
2025-11-23 09:20:10.763715,116.63464095331715,113.02583311485495,5.290531064014644,-0.3568788200411126,0,1,-0.00534622997745382,-0.0110656186543997,0.005554742176377289,0.0,0.005554742176377289,1.0998962752951138,109989.62752951137
2025-11-23 09:35:10.763715,119.34597909339205,115.69803886156267,5.369423486959548,-0.3028252667598912,0,1,0.023246422485752927,0.023642433531034124,-4.42327970526131e-05,0.0,-4.42327970526131e-05,1.09984762380639,109984.76238063899
2025-11-23 09:50:10.763715,119.8519640532143,115.91055352571833,5.666055810603567,-0.14021422682650314,0,1,0.004239648152924325,0.0018368043766925357,0.0024301737812045567,0.0,0.0024301737812045567,1.1025204446650843,110252.04446650842
2025-11-23 10:05:10.763715,122.01182589856484,117.99098947028608,5.776436736010652,-0.06765971417685915,0,1,0.018021080108387322,0.01794863264203239,0.00033950705396567846,0.0,0.00033950705396567846,1.1028947581331894,110289.47581331893
2025-11-23 10:20:10.763715,122.33595679071303,118.1223602353111,5.971151542525362,0.047229197629339977,0,1,0.002656553082138524,0.001113396587441251,0.0015597228392996443,0.0,0.0015597228392996443,1.1046149682767936,110461.49682767937
2025-11-23 10:35:10.763715,125.20121851429353,121.84286919962102,5.171262144898932,-0.3473489635225111,0,1,0.023421255685948994,0.031497076056542506,-0.007607172072399127,0.0,-0.007607172072399127,1.0962119721393644,109621.19721393644
2025-11-23 10:50:10.763715,128.85244487805363,125.10612409349686,5.607787926613412,-0.10846005952159181,0,1,0.029162866041461566,0.0267824856334391,0.0027788798208249303,0.0,0.0027788798208249303,1.0992582134680893,109925.82134680892
2025-11-23 11:05:10.763715,129.00598373538844,124.65225589411003,6.208441830792722,0.22055195533834676,0,1,0.0011915866825820132,-0.0036278655635405554,0.004765472853896472,0.0,0.004765472853896472,1.104496698643794,110449.66986437941
2025-11-23 11:20:10.763715,130.61242083352462,126.4948343172357,5.999716423418491,0.12716529864162612,0,1,0.012452423148303193,0.01478174951515454,-0.002109387165441765,0.0,-0.002109387165441765,1.102166887483402,110216.68874834021
2025-11-23 11:35:10.763715,131.74967284541182,127.73810473660588,5.912196766904884,0.1022538207998477,0,1,0.008707073987524572,0.009828626015289998,-0.0009753108704152694,0.0,-0.0009753108704152694,1.1010919321370278,110109.19321370278
2025-11-23 11:50:10.763715,133.49360727776306,130.40064352703843,5.033208602744963,-0.36055456299794914,0,1,0.013236726852426273,0.020843731758214634,-0.007296868834777464,0.0,-0.007296868834777464,1.0930574087331923,109305.74087331923
2025-11-23 12:05:10.763715,132.00217954057894,128.53969055983927,5.3750445183762565,-0.15029698338903014,0,1,-0.011172278340496722,-0.014271041283728692,0.002886422623163052,0.0,0.002886422623163052,1.0962124343661759,109621.24343661759
2025-11-23 12:20:10.763715,133.5691948932897,129.8822803569869,5.619446608347758,0.007648066523279105,0,1,0.01187113241739346,0.010444943435760079,0.00158160039052474,0.0,0.00158160039052474,1.0979462043804675,109794.62043804675
2025-11-23 12:35:10.763715,135.51617388346415,131.97399185844134,5.505836891885622,-0.04185716191052317,0,1,0.014576557055164585,0.016104671828252926,-0.0012884916718283734,0.0,-0.0012884916718283734,1.0965315098400077,109653.15098400076
2025-11-23 12:50:10.763715,132.81922812149162,128.55075147843027,6.181196757265781,0.3764786735214201,0,1,-0.019901283254143087,-0.025938749990095933,0.005651521354282315,0.0,0.005651521354282315,1.102728581083512,110272.8581083512
2025-11-23 13:05:10.763715,130.48095937541672,126.30187840502414,6.058339866266294,0.3267915680142278,0,1,-0.01760489636286744,-0.017494048440342858,-0.0003711437041196419,0.0,-0.0003711437041196419,1.10231931031329,110231.931031329
2025-11-23 13:20:10.763715,127.1355428532926,122.50923552024655,6.449135097648437,0.5896312925550704,0,0,-0.025639116528096362,-0.030028396510583644,0.003942484321298661,0.001,0.002942484321298661,1.1055628676009515,110556.28676009514
2025-11-23 13:35:10.763715,126.13034451187421,122.02736423959453,5.918638223556499,0.280698540217443,0,0,-0.007906509217318836,-0.003933346564491291,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 13:50:10.763715,127.37453553662802,123.36019005475653,5.849834688244627,0.2510460109879035,0,0,0.009864327490492819,0.010922351912355133,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 14:05:10.763715,129.96117742281518,126.18433401725025,5.654353346164399,0.13793027188633106,0,0,0.020307370506119415,0.022893479340783784,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 14:20:10.763715,130.2148356941239,126.337289086313,5.75733238292554,0.21944168608177134,0,0,0.0019518003479106483,0.001212155773963497,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 14:35:10.763715,133.00076484677487,129.47456610754878,5.45266438819084,0.03806109641007518,0,0,0.02139486747266761,0.024832549787358493,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 14:50:10.763715,130.4269515915941,126.83448126005959,5.479653881149986,0.07490419417966909,0,0,-0.019351868074938938,-0.020390760338954816,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 15:05:10.763715,127.81533105466058,123.64718188855703,6.007908554072742,0.45100459701260404,0,0,-0.020023626290916474,-0.025129596777136443,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 15:20:10.763715,127.49332806330078,123.55655508885796,5.77518391675396,0.31227047833214105,0,0,-0.002519283005433026,-0.000732946746661356,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 15:35:10.763715,127.37428404241409,124.28284410562316,4.9406574095588525,-0.2519363678226203,0,0,-0.0009337274561347364,0.005878190891959401,-0.0,0.0,-0.0,1.1055628676009515,110556.28676009514
2025-11-23 15:50:10.763715,128.237709357967,124.23433091673242,5.851874081176717,0.4098973314105399,0,0,0.006778647056146614,-0.0003903450169639999,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 16:05:10.763715,125.32522055437045,120.45279292348165,6.664657370405351,1.0147572035523926,0,0,-0.022711640890797025,-0.03043875203694968,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 16:20:10.763715,124.4928960460114,120.30390892668892,5.979001598235158,0.5450553481582401,0,0,-0.006641316924696383,-0.0012360360700587325,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 16:35:10.763715,122.62419348731282,117.98459594454333,6.395102720561283,0.8772224847466683,0,0,-0.015010515604102603,-0.019278783231881036,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 16:50:10.763715,123.48866829031901,119.18765231852404,6.074421551556966,0.642784128068453,0,0,0.007049789918460281,0.010196724109189592,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 17:05:10.763715,124.24313215729636,119.85685251715338,6.169642319848975,0.7298611639818766,0,0,0.006109579748674765,0.00561467723888831,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 17:20:10.763715,122.78850121682652,118.1907610522307,6.356312894648383,0.8828584769469447,0,0,-0.011707938420517428,-0.01390067759942426,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 17:35:10.763715,121.79493872914284,117.29497718205685,6.245205814980565,0.8027152928444494,0,0,-0.008091657425878918,-0.007579136154119315,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 17:50:10.763715,119.63935248779022,115.45764256284636,5.8996162983316225,0.5494242688613606,0,0,-0.01769848783409944,-0.015664222487197565,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 18:05:10.763715,119.20423541161598,115.3606773550971,5.560021674410422,0.29714133407554527,0,0,-0.0036369059772255463,-0.0008398336012835905,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
2025-11-23 18:20:10.763715,120.35812817477036,117.03706505731675,5.062469883793227,-0.07587911770733234,0,0,0.009679964467453228,0.014531708209891026,0.0,0.0,0.0,1.1055628676009515,110556.28676009514
